track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
5XBIgIRzyOqVMihgqgK8JQ,Give Me,AlexEps,23,1StsBOYrmUyZHK9VOFeJUq,Give Me,2020-01-10,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.73,0.355,0,-11.076,0,0.0641,0.373,0.00101,0.108,0.291,90.041,177912,2020
4LCOHlJqbILfOrYvAdgJbs,ë¶ˆíƒ€ì˜¤ë¥´ë„¤ FIRE,BTS,0,1FLcN9j76qlfLYT5KIlK1X,í™”ì–‘ì—°í™” The Most Beautiful Moment In Life: Young Forever,2016-05-02,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.428,0.708,10,-3.551,0,0.168,0.00262,0.0,0.121,0.552,199.827,203430,2016
5AQzdkHmlUJil4V82QmnBP,Foxxay,Edge of Silence,38,5LYClhrqpS2jbr540cD8rA,Foxxay,2019-09-23,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.602,0.586,9,-7.895,0,0.241,0.145,0.0,0.266,0.394,185.9,190459,2019
0M98PvIvx7vZ8LDpzMw1hB,Kill This Love,BLACKPINK,72,2Pz8VAMiGc9UW1rrbBRDuO,KILL THIS LOVE,2019-04-05,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,2019
7jctPW5gAlj07A69fzS8m1,Rumor,H.I.N.P (Hot Issue of Ntl. Producers),63,1WzVAxZWm3JDNbI0jzk0dF,PRODUCE 48 - 30 Girls 6 Concepts,2018-08-18,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.741,0.862,9,-3.02,0,0.0816,0.123,1.45e-06,0.353,0.529,101.944,197077,2018
1pLh3xuAaDMyux3laCEqaq,ì†Œë°©ì°¨ Fire Truck,NCT 127,0,6NMQzdclNuTi6mXiRpoPxB,NCT #127 - The 1st Mini Album,2016-07-10,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,178565,2016
3ROFgxvjni5xjdOLUSTLlq,21st Century Girl,BTS,3,6CqQEpTYDf64ku45E3ry7d,WINGS,2016-10-10,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.716,0.887,2,-3.802,1,0.0853,0.00402,0.0,0.0566,0.782,101.025,192602,2016
0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,71,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,2019-04-12,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0,227275,2019
2r5oD7twaQTsv5KoRS6v16,Really,BLACKPINK,60,1HwIUaaEuRsxsIyssqtGLH,SQUARE UP,2018-06-15,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.695,0.881,1,-2.082,1,0.104,0.0234,0.0,0.277,0.947,142.018,197789,2018
40jmkXCLbN4rJ3lJZP36vS,Camellia Flower,015B,34,5qa8JqlTMOeruAnxDwzEw1,Camellia Flower,2019-06-18,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.511,0.72,9,-5.229,0,0.0466,0.149,0.00422,0.0853,0.301,120.207,212764,2019
4zDsgkTLNv6j3kQ0asJfrF,Energetic (Prequel Remix),Wanna One,39,0fxMTiQG9ym37gYmIXgqG8,1-1=0 (NOTHING WITHOUT YOU),2017-11-13,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.722,0.827,0,-3.892,1,0.0626,0.0115,0.0,0.668,0.509,125.03,255629,2017
5jNuiCt5KUR808pHv7JRnN,Hate,4Minute,0,1lo9SvHxKiqGGL6PaDbtiA,Act. 7,2016-02-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.681,0.904,6,-3.812,0,0.156,0.0577,1.7e-06,0.469,0.595,149.883,214957,2016
0Zb4u1riI2E30ay5pVYAUW,How's This,HyunA,0,5LM5WSMukrRNwrkXHN1Vpj,A'wesome,2016-08-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.746,0.917,6,-2.182,1,0.0542,0.0225,0.0,0.0527,0.72,100.01,199210,2016
5RraLIzcFELGf3Bip8t9Q0,HOLUP!,BOBBY,0,6LrLNdxbjjuuLolFqL3qXn,The MOBB,2016-09-07,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.666,0.948,10,-2.776,1,0.0638,0.137,0.0,0.192,0.523,100.996,211931,2016
16CZ8UWwlJ6Grj3HjOW1Xx,Taller Than You,Mamamoo,39,4pUnmniGvjDS0fUdbAwl8o,Taller Than You,2016-02-12,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.937,0.685,4,-4.042,0,0.273,0.0796,0.0,0.145,0.732,100.058,185682,2016
0EPNX66SAKHx2wKS9txaof,GANG,Rain,34,0eM5LYEG3XuGFs4IKfWxCU,MY LIFEæ„›,2017-12-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.762,0.799,9,-4.713,1,0.163,0.038,0.0,0.0938,0.617,150.04,188902,2017
55M6WlPDc8WID9UcmWjbYM,Lilili Yabbay,SEVENTEEN,54,5aHdNainJWMc3n2AqfiOg5,"SEVENTEEN 2ND ALBUM 'TEEN, AGE'",2017-11-06,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.604,0.898,6,-2.495,0,0.284,0.0463,5.94e-06,0.262,0.511,112.135,211191,2017
5bvGVgllIIJwcy2YstlGU1,Push & Pull,KARD,42,04tgWsx713U27GklzkjEOz,KARD 2nd Mini Album 'YOU & ME',2017-11-21,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.83,0.89,9,-4.495,0,0.126,0.296,0.0,0.277,0.855,114.987,197927,2017
7MHMTBev70bl00AlZfMMgR,WHERE R U FROM,SEUNGRI,44,7tIzY6LKIwfEhEtqWvG5cl,THE GREAT SEUNGRI,2018-07-20,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.832,0.9,11,-3.55,0,0.155,0.0497,0.0,0.269,0.829,122.986,224634,2018
5XJEdVQ5jl3C3dFsV7kCTZ,Kingdom Come,Red Velvet,52,0rvrbZvaDX5S9ZBhwOwFfH,Perfect Velvet - The 2nd Album,2017-11-17,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162,2017
00vHOSgvVfyLzhlTZIJo1m,Full Moon,DREAMCATCHER,49,6N7UA00H0IAexiQvOFGv5d,Full Moon,2018-01-12,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.589,0.945,7,-2.112,1,0.113,0.186,0.0,0.381,0.248,94.964,189711,2018
3tOpyEZYazChaOs0Djnr1k,Freaky,HyunA,0,5LM5WSMukrRNwrkXHN1Vpj,A'wesome,2016-08-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.815,0.916,6,-2.152,1,0.0601,0.0117,0.0,0.166,0.555,89.982,197648,2016
1HVjqP22I8rGY1gyEqrEuy,Circus,TAEYEON,53,0xYQcPVyEEegJlTXLttWUx,Something New - The 3rd Mini Album,2018-06-18,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.75,0.473,1,-6.906,1,0.0427,0.669,0.0,0.103,0.337,108.016,234027,2018
6c74JALtmtDUlCbn9fUJYZ,Age Gag,Mamamoo,49,4avDtRZBVVwV5l7k6vx1gm,Purple,2017-06-23,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.816,0.744,0,-3.929,1,0.141,0.298,0.0,0.143,0.933,133.075,211064,2017
3z7WmSgmSDTFH1WwL18yyS,Bad Dracula,Red Velvet,0,2pBrB5hW9CjLWWZGqrET2g,Russian Roulette - The 3rd Mini Album,2016-09-07,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.644,0.931,0,-1.842,1,0.116,0.207,0.0,0.232,0.668,93.986,188331,2016
1kznDMHz1kpzk7sMYIkrQ5,Thinking Of (feat. OVAN & SUMIN),SHAUN,45,1NgwpxtZFd1x4DbC74V9bO,Take,2018-06-27,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.867,0.811,8,-2.933,1,0.062,0.0061,0.0243,0.0648,0.687,135.099,230561,2018
4QYhSCxutLSRDvOwI003D3,Enough,GOT7,0,7h09nVKw1n6H86mPRBTzEL,Present : YOU,2018-09-17,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.733,0.87,6,-1.842,0,0.041,0.104,0.0,0.189,0.482,126.995,199416,2018
43y2u5KxBknQ9lQ2ILT1Eo,Mosquito,Red Velvet,43,5zWa1ZEUBctbKqvwXbFawo,Summer Magic - Summer Mini Album,2018-08-06,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,191147,2018
1b2DXzL03cToFUhTwHX9lB,Undercover,SHINee,37,5XwIkFj2HovD5gR8FNlVhG,'The Story of Light' EP.1 - The 6th Album,2018-05-28,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.75,0.612,0,-5.764,0,0.142,0.118,0.0,0.0494,0.83,127.795,190556,2018
6AV7hLSw5cIMTI47BxKRm6,Feel,Triple H,42,2NHBgZwncUhQbmcRmYKm8z,REtro Futurism,2018-07-18,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.756,0.858,2,-2.328,1,0.105,0.0699,1.41e-06,0.114,0.685,98.027,209801,2018
3cs3lGvmdiksYhEn8nnslm,Falling,Nana Mellie,39,5ENSVL32r7SnmOLHoLSZWQ,Falling,2018-09-02,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.753,0.734,2,-4.576,1,0.0306,0.404,2.27e-06,0.378,0.693,113.023,208023,2018
5Yjq7QuAgVJpsOR66m2YMm,Our love is like,gracie,32,5YcUf8ZIIlq0M2Mx6fA27j,"""No Fake Allowed""",2018-08-02,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.536,0.752,1,-5.778,0,0.0716,0.515,0.0,0.417,0.648,119.451,217153,2018
6i2LVrx7eE2gSrvf4LOCEn,"Rush (feat. OLNL, Khundi Panda)",Lym en,30,7I75sf0ivMiuLM66B7BjTP,"Lost Piece, Vol. 2",2019-01-19,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.865,0.822,5,-5.026,0,0.0816,0.375,0.0,0.095,0.616,114.966,220887,2019
7JvnTM155wIxjTyVc8kFlI,Joshua at Metro,015B,30,6yeBwc4ZSaLvxtN8eYx8XC,Joshua at Metro,2018-11-20,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.453,0.507,5,-6.447,1,0.0506,0.639,0.0,0.478,0.509,114.911,198240,2018
0ZtRAKwEaEzbApyv7vZRFd,SWING,LUCY,35,6VmURVgBakY7aT5Odlwinv,SWING,2018-11-18,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.535,0.823,0,-4.042,1,0.35,0.543,0.0,0.0777,0.798,200.681,213685,2018
57ma8uG5b7nvK1ZjiZXH0f,Hikicomori,WEN,29,3rKLV6WqAGToINmzb3ykmF,Hikicomori,2018-09-04,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.889,0.748,6,-2.307,1,0.0769,0.298,1.72e-06,0.054,0.778,140.084,207160,2018
37Gq1KAg6bV3KAp32xOoFL,ì‰¼í‘œ,Kozypop,30,6LHDppZ2sqbcy3uNub0duJ,"Seoul Vibes, Ptâ€‹. 4",2018-10-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.429,0.724,3,-4.144,0,0.2,0.855,0.0,0.196,0.377,82.199,150178,2018
2CVgm1sNonfLSbW3zkgcvv,AME GA FURU (ë¹„ê°€ë‚´ë ¤) (Feat. J;KEY),D-Hack,0,1m6estbjBu6q1DqajyHkCc,D-IN TOKYO,2018-07-27,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.774,0.84,1,-3.334,0,0.281,0.598,0.0,0.72,0.909,149.886,176800,2018
2Tj1rwzPOkyS6tmGK5InfO,GAME OVER,Humming Urban Stereo,0,2iKAMKq6avXWSvbXejr6OL,GAME OVER,2018-09-02,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.837,0.724,7,-5.689,0,0.0524,0.0706,0.000341,0.0715,0.98,119.983,196360,2018
0745pNOxmaa0hAdq5xvrMT,Safety (feat. DJ Snake) - Dark Heart Burn Mix,GASHI,40,393WHbcQ36YL7O87MqYZzJ,Safety (The Dark Heart Remixes) (feat. DJ Snake),2019-11-15,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.586,0.859,8,-4.579,1,0.147,0.0161,0.0,0.223,0.557,140.076,159429,2019
3TBKXtDKPVlL9dN6Am297J,Feather,Lost Kings,53,6BKwFWO9V8PJtyaxohWPt3,Feather,2019-10-24,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.756,0.629,2,-6.604,1,0.0393,0.305,1.86e-05,0.135,0.433,141.003,211320,2019
1XKqmq1elUrfRKvnhfD3jD,Could It Be,CALVIN,40,2l1iQaqh9GVMGvliljPWCt,Could It Be,2019-10-18,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.636,0.681,9,-5.676,0,0.0351,0.0621,0.0,0.138,0.63,119.945,208930,2019
3k3j3rMaE8Z5UHqhva45rl,Buckle Up,Klave,28,6t70mwrLlUek4BGcJs80zi,Buckle Up,2019-09-06,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.645,0.824,1,-5.613,1,0.112,0.116,0.0,0.126,0.284,165.0,157462,2019
3UILi4d1uxhm3Brl0x1sXI,Paradise,Nightro,18,79ZRO9uP523CVgjKmufwpy,Paradise,2019-08-23,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.451,0.888,1,-4.05,0,0.347,0.0832,0.0,0.138,0.565,148.805,156867,2019
0Ud2tQFEcl1h0s0B9IzZA6,Crash n Burn,Ilvs,22,4zIpIdNY6940qoO9OdhfFS,Crash n Burn,2019-10-18,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.391,0.527,9,-8.938,1,0.0516,0.47,2.24e-05,0.123,0.518,148.643,182787,2019
3YUGHKquCjECjge6L3oMSc,Money,Klave,18,1Vnu5G4LrCCDVucS5UssGc,Money,2019-07-12,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.521,0.655,6,-8.507,1,0.0996,0.23,1.91e-06,0.0799,0.645,74.887,196905,2019
7whzl1qu4qJS7WowJSQjCB,Happier,Nightro,19,4hQbHgPUIIFhfos9vxe7sk,Happier (feat. MAJRO),2019-09-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.636,0.846,2,-3.623,0,0.0293,0.0513,0.00155,0.207,0.585,140.06,157705,2019
5QkVPG2Hf3MmAarireF6lh,Who Do You Love - R3HAB Remix,The Chainsmokers,61,0ctKYh2R83FinJ8SzUFRd3,Who Do You Love (R3HAB Remix),2019-03-22,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.529,0.698,8,-6.87,1,0.0456,0.2,0.0,0.185,0.357,142.012,152120,2019
34PIHSOOTBoj1LAaYGHOcF,Wild Life,Jinco,31,1xBKxA22ZYKmPenuAoW0yF,Wild Life,2019-09-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.606,0.757,8,-7.392,1,0.279,0.281,4.42e-05,0.117,0.208,159.992,192000,2019
7nHmJXlyr4AIotI84ZnVFP,Kind of Blue,Hellberg,32,7vjHH3i0Q44mxOJszHTCik,Kind of Blue,2019-07-05,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.565,0.606,1,-6.246,1,0.0703,0.566,1.26e-06,0.0442,0.626,83.571,165733,2019
2uZvZlMK9LPw4gpqdjRN7L,GLOW,CORSAK,48,5UfFZdQk08jpDL0Wh9G36T,GLOW,2019-06-14,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.59,0.538,0,-7.556,1,0.0435,0.142,0.0,0.137,0.146,145.111,191312,2019
2zRFPRWcIBBlTvvn34sj2o,All In - Ostblockschlampen Mix,Eastblock Bitches,44,0x6Wk869TKqVPhuzSUXEye,All In (Ostblockschlampen Mix),2019-07-05,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.662,0.587,1,-6.083,1,0.0347,0.128,0.0,0.143,0.405,99.993,184413,2019
2h2EuUoAfsU9dWzHqYIN0p,No Angels,Jay Made,29,5x0jyDz3wAQYfGJO4Uzcx2,No Angels,2019-06-28,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.684,0.804,3,-5.818,1,0.0754,0.307,0.0,0.0521,0.865,138.047,178117,2019
4El0uhACah17ysgOWAXhrG,Wish List,KHEMIS,0,0TZRNjUEaR3SyveMG1oOXB,Wish List,2019-06-28,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.516,0.612,11,-5.572,0,0.183,0.0601,0.0,0.12,0.37,149.941,149854,2019
0NiKOMbSMEJI20NmJlYy14,Think About You,Jeanway,0,3i25rBqaTTDZHI3T8B9zdX,Think About You,2019-06-07,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.385,0.721,11,-6.329,1,0.0594,0.271,0.0,0.204,0.48,75.118,147242,2019
3n6f0eBOjEqOdcPVSl0ixs,I Like You,CÃ˜DE,28,3t3DnNj0aHv0It9c8Xlark,I Like You,2019-05-03,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.596,0.657,2,-5.834,1,0.0915,0.155,0.0,0.0855,0.581,149.929,134938,2019
68YNMgfu6MuCkdwLeiMR5g,Back To Life (with Brandyn Burnette),SJUR,45,4PTVrxdfL9FscQL8O3vrZQ,Back To Life (with Brandyn Burnette),2019-03-22,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.688,0.596,0,-7.278,1,0.0314,0.419,0.0,0.104,0.853,139.024,170026,2019
66aARQw7C7lLT0YSqGs4mT,Can't Stop It,Justin Prime,29,254U13JvjCjl5F9STz09oh,Can't Stop It,2019-03-22,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.656,0.751,7,-3.864,0,0.0524,0.31,0.0,0.164,0.462,112.032,173036,2019
6tZ4PbOk9Qgw6LmOYBP7qK,Feels Good,Jay Made,34,5cugIb9lN0NOzNVQGFayZz,Feels Good,2019-03-08,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.773,0.598,0,-5.876,1,0.0433,0.0176,0.00133,0.215,0.797,100.02,221722,2019
4iI23lv1PWM4FzL5bQ5oUh,SCARS (feat. Cub Rayan),Sick Individuals,22,0j2Z38PGZpw36tQpojq50B,SCARS (feat. Cub Rayan),2019-02-08,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.468,0.718,7,-4.939,1,0.0601,0.156,0.0,0.132,0.208,160.101,174062,2019
5a4nh2oropkkl4j2qKgSzq,When Things Go Wrong,Haze & Mellow,34,7borPQqUiZKZFy4HK5vUPs,When Things Go Wrong,2019-01-04,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.501,0.778,7,-5.53,1,0.111,0.0678,0.0,0.0719,0.285,67.013,184300,2019
4mEILaBM7bKZqKAun5tABu,When We Were Young,Lost Kings,69,4KWqQzRQ0dsdHGpA0OWni0,When We Were Young,2018-05-11,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.547,0.789,8,-5.619,1,0.042,0.00871,0.0,0.1,0.345,129.916,193911,2018
2OSsMwCiZPC44tJ4OPVSZF,All I Need (with Gucci Mane),Dimitri Vegas & Like Mike,52,7nOmSjsk3WQcuSvkAysvBF,All I Need (with Gucci Mane),2018-05-04,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.492,0.801,11,-4.204,0,0.0567,0.101,0.0,0.0798,0.329,150.036,185265,2018
4m63ZA9od3vICn0AOEG5qo,Sheep (Alan Walker Relift),LAY,60,573ArsbGpyQHQqry8tii2G,Sheep (Alan Walker Relift),2018-08-31,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.692,0.666,6,-7.998,0,0.0449,0.0259,1.92e-05,0.347,0.259,89.995,156000,2018
5Pn3Qhu1z6OEPQVYbzgO1E,Level Up (feat. Marvin Divine),Klave,32,3YwYEXIihaOmwF1VgW35xh,Level Up (feat. Marvin Divine),2019-01-25,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.657,0.899,5,-4.857,0,0.159,0.0816,1.62e-06,0.0948,0.586,163.969,167147,2019
70niTFWmTQ0EFpKkqJKyZ4,Keep Your Love On,Zookeepers,17,55cEXfoYWnU7HrtsCGhOyx,Keep Your Love On,2018-09-28,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.554,0.696,11,-7.312,1,0.065,0.061,0.0,0.162,0.6,152.972,174788,2018
5irqG4XOzMFGzG5ZnXFAZP,Freaky With You,Robert Falcon,25,2Bf9ZoAHvFwLJ44VM7bxLq,Freaky With You,2018-08-24,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.598,0.595,4,-5.996,0,0.0916,0.061,0.0,0.114,0.264,174.06,177927,2018
3Zh8DQM9VMQC3hIEvHmQTM,Tonight,Bailo,0,5naElBtV5D5QRfoSBFJKZG,Tonight,2018-07-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.51,0.822,6,-4.602,0,0.0322,0.00555,0.000565,0.11,0.306,154.873,173419,2018
25HWrN7rPVMy7r7JlYZvsC,Drunk On You,Zookeepers,44,7oAvImtminoHsBgJFgKgCd,Drunk On You,2018-04-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.743,0.616,5,-5.708,0,0.0611,0.156,0.0,0.0921,0.369,162.067,208589,2018
1ObZ6sMWPeI56b74WaULRk,The One (with Julia Thompson),Dreweybear,1,2iKHL9Gvby2HkZecl0SSEB,The One (with Julia Thompson),2018-08-17,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.602,0.735,10,-4.116,0,0.0655,0.139,4.07e-06,0.0677,0.331,114.919,236870,2018
3UEfOvhtrnpw57gDbSixri,Everybody Hates Me - Steerner Remix,The Chainsmokers,29,4L8Nq5w4vVuoC1AY9i2MDZ,Everybody Hates Me - Remixes,2018-03-30,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.453,0.863,2,-6.239,1,0.0957,0.0672,0.0,0.107,0.499,154.872,176667,2018
0K0vnXPkSrZfO0xpT91jub,Say My Name,Digital Farm Animals,48,7xskerd2DNlMPvf48hD9Yh,Say My Name,2018-03-29,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.632,0.656,11,-4.348,0,0.163,0.0452,0.000187,0.144,0.382,175.946,178541,2018
4PKYreZMGwx0Sphd8eSdVl,Think About You,Pete Kingsman,14,1Vnc2e01MejNXntkn9qV4i,Think About You,2018-03-30,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.617,0.887,6,-3.507,1,0.0554,0.151,0.0,0.18,0.597,140.019,182788,2018
7hnsQzlqEfgo65WRttm3ZF,Breathe - Syris Remix,Mako,3,7uHTTlev7sEaLeFRKUL3Zb,Breathe (Remixes),2018-02-23,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.504,0.661,5,-6.217,0,0.0851,0.00703,0.0,0.232,0.305,139.473,197334,2018
5TnqiR1A6QSKWW4YL8Z3Yb,For You,Stesso,34,7AxkPXIjx9yAwOh32NPL8g,For You,2018-02-23,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.399,0.645,10,-5.983,1,0.0734,0.0895,0.0,0.1,0.245,122.603,202739,2018
793L9VYMEBkbA6pzT53usi,You Owe Me - Subfer Remix,The Chainsmokers,30,6Zapviys8mvwO8MJFaLUcf,You Owe Me - Remixes,2018-03-09,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.484,0.782,6,-4.49,0,0.131,0.311,0.0,0.108,0.364,179.756,236493,2018
2Cbf7VrpLaC0zSN2EHIX5E,Somebody Special - R3hab Remix,Nina Nesbitt,0,6U90oMwRwcMrjcx6U06qNU,Somebody Special (R3hab Remix),2018-03-30,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.486,0.706,5,-4.746,0,0.0435,0.239,0.0,0.138,0.375,172.006,154186,2018
0XMeekgnEZDoieio8IysUS,Perfect,Topic,51,3hFmtLhXIPBD2rMxqX972W,Perfect,2018-01-26,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.657,0.66,1,-5.129,0,0.0983,0.0877,0.0,0.133,0.421,155.926,205120,2018
7DjSCDnrPVN0lLejJYhJIU,The One That Got Away,Whistle Back,36,27wfaXHqgBqTtFexOba4hx,The One That Got Away,2017-12-01,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.557,0.702,1,-6.196,0,0.0719,0.081,0.0,0.119,0.538,139.887,200093,2017
0UBDke5y1kqTgTkgmyHiwj,Say It Ain't So,Joe Ghost,0,3CMjPiKLgReGN8hZadnINm,Say It Ain't So,2018-03-30,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.546,0.743,8,-4.006,1,0.0389,0.171,0.00045,0.117,0.228,160.109,171375,2018
6Nt8JXqD73iPp1tJLJduaQ,One Thing,San Holo,55,6xu7HUCLoFEkZsAOEndLpD,One Thing,2017-11-17,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.336,0.746,1,-4.315,0,0.0685,0.136,0.0,0.737,0.21,151.756,233684,2017
